title,type,agency_names,abstract,document_number,html_url,pdf_url,publication_date
Cyflufenamid; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of cyflufenamid in or on cherry crop subgroup 12-12A, hops dried cones, and fruiting vegetable crop group 8-10; and amends the tolerance for cucurbit vegetable crop group 9. Nisso America, on behalf of Nippon Soda Co., Ltd. requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-02670,https://www.federalregister.gov/documents/2018/02/09/2018-02670/cyflufenamid-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-02-09/pdf/2018-02670.pdf,02/09/2018
Zoxamide; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of zoxamide in or on banana. Gowan Company, LLC requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-02668,https://www.federalregister.gov/documents/2018/02/09/2018-02668/zoxamide-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-02-09/pdf/2018-02668.pdf,02/09/2018
Endangered and Threatened Wildlife and Plants; Endangered Species Status for Texas Hornshell,Rule,Interior Department; Fish and Wildlife Service,"We, the U.S. Fish and Wildlife Service (Service), determine endangered species status under the Endangered Species Act of 1973 (Act), as amended, for the Texas hornshell (Popenaias popeii), a freshwater mussel species from New Mexico, Texas, and Mexico. The effect of this regulation will be to add this species to the List of Endangered and Threatened Wildlife.", 2018-02672,https://www.federalregister.gov/documents/2018/02/09/2018-02672/endangered-and-threatened-wildlife-and-plants-endangered-species-status-for-texas-hornshell,https://www.gpo.gov/fdsys/pkg/FR-2018-02-09/pdf/2018-02672.pdf,02/09/2018
Fisheries of the Northeastern United States; Summer Flounder Fishery; Quota Transfer,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS announces that the State of North Carolina is transferring a portion of its 2018 commercial summer flounder quota to the State of Rhode Island. This quota adjustment is necessary to comply with the Summer Flounder, Scup, and Black Sea Bass Fishery Management Plan quota transfer provisions. This announcement informs the public of the revised commercial quotas for North Carolina and Rhode Island.", 2018-02660,https://www.federalregister.gov/documents/2018/02/09/2018-02660/fisheries-of-the-northeastern-united-states-summer-flounder-fishery-quota-transfer,https://www.gpo.gov/fdsys/pkg/FR-2018-02-09/pdf/2018-02660.pdf,02/09/2018
Fisheries of the Exclusive Economic Zone Off Alaska; Pacific Cod by Non-American Fisheries Act Crab Vessels Operating as Catcher Vessels Using Pot Gear in the Central Regulatory Area of the Gulf of Alaska,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"NMFS is prohibiting directed fishing for Pacific cod by non- American Fisheries Act (AFA) crab vessels that are subject to sideboard limits, and operating as catcher vessels (CVs) using pot gear, in the Central Regulatory Area of the Gulf of Alaska (GOA). This action is necessary to prevent exceeding the A season allowance of the 2018 Pacific cod sideboard limit established for non-AFA crab vessels that are operating as CVs using pot gear in the Central Regulatory Area of the GOA.", 2018-02614,https://www.federalregister.gov/documents/2018/02/09/2018-02614/fisheries-of-the-exclusive-economic-zone-off-alaska-pacific-cod-by-non-american-fisheries-act-crab,https://www.gpo.gov/fdsys/pkg/FR-2018-02-09/pdf/2018-02614.pdf,02/09/2018
Airworthiness Directives; 328 Support Services GmbH (Type Certificate Previously Held by AvCraft Aerospace GmbH; Fairchild Dornier GmbH; Dornier Luftfahrt GmbH) Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain 328 Support Services GmbH Model 328-300 airplanes. This AD requires contacting the FAA to obtain instructions for addressing the unsafe condition on these products, and doing the actions specified in those instructions. This AD was prompted by a determination that incomplete inspection instructions exist for the skin under outer and inner doublers left installed after the removal of a certain data link system. We are issuing this AD to address the unsafe condition on these products.", 2018-02016,https://www.federalregister.gov/documents/2018/02/08/2018-02016/airworthiness-directives-328-support-services-gmbh-type-certificate-previously-held-by-avcraft,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02016.pdf,02/08/2018
"Amendment of Class E Airspace; Fort Scott, KS; and Phillipsburg, KS",Rule,Transportation Department; Federal Aviation Administration,"This action modifies Class E airspace extending upward from 700 feet above the surface at Fort Scott Municipal Airport, Fort Scott, KS, and Phillipsburg Municipal Airport, Phillipsburg, KS. This action is required due to the decommissioning of the Fort Scott non- directional radio beacon (NDB) and the Phillipsburg NDB, and the cancellation of the associated instrument approach procedures. This action enhances the safety and management of instrument flight rules (IFR) operations at these airports.", 2018-02136,https://www.federalregister.gov/documents/2018/02/08/2018-02136/amendment-of-class-e-airspace-fort-scott-ks-and-phillipsburg-ks,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02136.pdf,02/08/2018
Modification of Air Traffic Service (ATS) Routes; Western United States,Rule,Transportation Department; Federal Aviation Administration,This action modifies VOR Federal Airways V-113 and V-244 which caused navigational aid gaps due to the decommissioning of Manteca and Maxwell VORs., 2018-02133,https://www.federalregister.gov/documents/2018/02/08/2018-02133/modification-of-air-traffic-service-ats-routes-western-united-states,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02133.pdf,02/08/2018
Final 2020 Census Residence Criteria and Residence Situations,Rule,Commerce Department; Census Bureau,"The Bureau of the Census (U.S. Census Bureau) is providing notification of the Final 2020 Census Residence Criteria and Residence Situations. In addition, this document contains a summary of comments received in response to the June 30, 2016, Federal Register document, as well as the Census Bureau's responses to those comments. The residence criteria are used to determine where people are counted during each decennial census. Specific residence situations are included with the criteria to illustrate how the criteria are applied.", 2018-02370,https://www.federalregister.gov/documents/2018/02/08/2018-02370/final-2020-census-residence-criteria-and-residence-situations,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02370.pdf,02/08/2018
"Certifications and Exemptions Under the International Regulations for Preventing Collisions at Sea, 1972",Rule,Defense Department; Navy Department,"The Department of the Navy (DoN) is amending its certifications and exemptions under the International Regulations for Preventing Collisions at Sea, 1972 (72 COLREGS), to reflect that the Deputy Assistant Judge Advocate General (DAJAG) (Admiralty and Maritime Law) has determined that USS THOMAS HUDNER (DDG 116) is a vessel of the Navy which, due to its special construction and purpose, cannot fully comply with certain provisions of the 72 COLREGS without interfering with its special function as a naval ship . The intended effect of this rule is to warn mariners in waters where 72 COLREGS apply.", 2018-02554,https://www.federalregister.gov/documents/2018/02/08/2018-02554/certifications-and-exemptions-under-the-international-regulations-for-preventing-collisions-at-sea,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02554.pdf,02/08/2018
"Air Plan Approval; OR, Oakridge; PM2.5",Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is finalizing a finding of attainment by the attainment date and a clean data determination (CDD) for the Oakridge-Westfir (Oakridge), Oregon fine particulate matter nonattainment area (Oakridge NAA). The finding is based upon quality-assured, quality-controlled, and certified ambient air monitoring data showing the area has monitored attainment of the 2006 24-hour fine particulate matter (PM<INF>2.5</INF>) National Ambient Air Quality Standards (NAAQS) based on 2014-2016 data available in the EPA's Air Quality System (AQS) database. This determination will not constitute a redesignation to attainment. The EPA is also finalizing approval of the revisions to Oregon's State Implementation Plan (SIP) consisting of the updated Oakridge- Westfir PM<INF>2.5</INF> Attainment Plan (Oakridge Update) submitted by the Oregon Department of Environmental Quality (ODEQ) on January 20, 2017. The purpose of the Oakridge Update, developed by Lane Regional Air Protection Agency (LRAPA) in coordination with the ODEQ, is to provide an attainment demonstration of the 2006 24-hour PM<INF>2.5</INF> NAAQS and correct deficiencies in the 2012 Oakridge Attainment Plan.", 2018-02465,https://www.federalregister.gov/documents/2018/02/08/2018-02465/air-plan-approval-or-oakridge-pm25,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02465.pdf,02/08/2018
Approval and Promulgation of Air Quality Implementation Plans; West Virginia; Removal of Clean Air Interstate Rule Trading Programs Replaced by Cross-State Air Pollution Rule Trading Programs,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is approving state implementation plan (SIP) revisions submitted by the State of West Virginia. These revisions pertain to two West Virginia regulations that established trading programs under the Clean Air Interstate Rule (CAIR). The EPA-administered trading programs under CAIR were discontinued on December 31, 2014 upon the implementation of the Cross- State Air Pollution Rule (CSAPR), which was promulgated by EPA to replace CAIR. CSAPR established federal trading programs for sources in multiple states, including West Virginia, that replace the CAIR state and federal trading programs. The submitted SIP revisions request removal of state regulations that implemented the CAIR annual nitrogen oxide (NO<INF>X</INF>) and annual sulfur dioxide (SO<INF>2</INF>) trading programs from the West Virginia SIP (as CSAPR has replaced CAIR). EPA is approving these SIP revisions in accordance with the requirements of the Clean Air Act (CAA). West Virginia's SIP revision submittal requesting removal of a state regulation that implemented the CAIR ozone season NO<INF>X</INF> trading program will be addressed in a separate action.", 2018-02463,https://www.federalregister.gov/documents/2018/02/08/2018-02463/approval-and-promulgation-of-air-quality-implementation-plans-west-virginia-removal-of-clean-air,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02463.pdf,02/08/2018
"Issuance of Guidance Memorandum, “Reclassification of Major Sources as Area Sources Under Section 112 of the Clean Air Act”",Rule,Environmental Protection Agency,The Environmental Protection Agency (EPA) is notifying the public that it has issued the guidance memorandum titled ``Reclassification of Major Sources as Area Sources Under Section 112 of the Clean Air Act''. The EPA is also withdrawing the memorandum titled ``Potential to Emit for MACT Standards--Guidance on Timing Issues.'', 2018-02331,https://www.federalregister.gov/documents/2018/02/08/2018-02331/issuance-of-guidance-memorandum-reclassification-of-major-sources-as-area-sources-under-section-112,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02331.pdf,02/08/2018
Deletion of Rules Made Obsolete by the Digital Television Transition,Rule,Federal Communications Commission,"In this document, the Federal Communications Commission (Commission) eliminates rules that have been made obsolete by the digital television transition.", 2018-02552,https://www.federalregister.gov/documents/2018/02/08/2018-02552/deletion-of-rules-made-obsolete-by-the-digital-television-transition,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02552.pdf,02/08/2018
Taking and Importing Marine Mammals; Taking Marine Mammals Incidental to Testing and Training Activities Conducted in the Eglin Gulf Test and Training Range in the Gulf of Mexico,Rule,Commerce Department; National Oceanic and Atmospheric Administration,"Upon application from the United States Air Force (USAF), 96th Civil Engineer Group/Environmental Planning Office (96 CEG/CEIEA) at Eglin Air Force Base (hereafter referred to as Eglin AFB), NMFS is issuing regulations under the Marine Mammal Protection Act (MMPA) for the taking of marine mammals incidental to conducting testing and training activities in the Eglin Gulf Test and Training Range (EGTTR) in the Gulf of Mexico over the course of five years. These regulations allow NMFS to issue a Letter of Authorization (LOA) for the incidental take of marine mammals during the specified testing and training activities carried out during the rule's period of effectiveness, set forth the permissible methods of taking, set forth other means of effecting the least practicable adverse impact on marine mammal species or stocks and their habitat, and set forth requirements pertaining to the monitoring and reporting of the incidental take. The specific activities are classified as military readiness activities.", 2018-02511,https://www.federalregister.gov/documents/2018/02/08/2018-02511/taking-and-importing-marine-mammals-taking-marine-mammals-incidental-to-testing-and-training,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02511.pdf,02/08/2018
Coastal Migratory Pelagic Resources of the Gulf of Mexico and Atlantic Region; Commercial Trip Limit Increase in the Atlantic Southern Zone,Rule,Commerce Department; National Oceanic and Atmospheric Administration,NMFS increases the commercial trip limit for king mackerel in or from Federal waters in an area off the Florida east coast between the border of Flagler and Volusia Counties and the border of Miami-Dade and Monroe Counties in the Atlantic southern zone to 75 fish per day. This commercial trip limit increase is necessary to maximize the socioeconomic benefits associated with harvesting the commercial quota of Atlantic migratory group king mackerel., 2018-02544,https://www.federalregister.gov/documents/2018/02/08/2018-02544/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-atlantic-region-commercial-trip-limit,https://www.gpo.gov/fdsys/pkg/FR-2018-02-08/pdf/2018-02544.pdf,02/08/2018
Airworthiness Directives; Airbus Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are superseding Airworthiness Directive (AD) 2005-19-28, which applied to certain Airbus Model A330-301, -321, -322, -341, and - 342 airplanes; and Model A340-200 and A340-300 series airplanes. AD 2005-19-28 required repetitive inspections for cracks in the aft face of the rear spar at the area adjacent to the bolt holes and the end of the build slot, and repair if necessary. AD 2005-19-28 also provided an optional terminating action for the repetitive inspections. This new AD was prompted by the results of a new fatigue and damage tolerance assessment, which determined that several compliance thresholds and intervals needed to be reduced. This AD requires contacting the FAA to obtain instructions for addressing the unsafe condition on these products, and doing the actions specified in those instructions. We are issuing this AD to address the unsafe condition on these products.", 2018-02352,https://www.federalregister.gov/documents/2018/02/07/2018-02352/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02352.pdf,02/07/2018
Airworthiness Directives; Airbus Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain Airbus Model A321-211 and -231 airplanes. This AD requires contacting the FAA to obtain instructions for addressing the unsafe condition on these products, and doing the actions specified in those instructions. This AD was prompted by a determination that the flat-headed pin at the upper attachment point of the overhead stowage compartments at a certain frame may not sustain the maximum weight load for each flight phase. We are issuing this AD to address the unsafe condition on these products.", 2018-02357,https://www.federalregister.gov/documents/2018/02/07/2018-02357/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02357.pdf,02/07/2018
Airworthiness Directives; Airbus Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are superseding Airworthiness Directive (AD) 2015-02-18, which applied to all Airbus Model A330-201, -202, -203, -301, -302, and -303 airplanes. AD 2015-02-18 required a one-time ultrasonic inspection for fractures of all aft mount-pylon bolts of each engine. This new AD was prompted by the failure of a bolt on the aft engine mount upper beam, which was found to be caused by inappropriate in-production upper beam installation. This AD requires contacting the FAA to obtain instructions for addressing the unsafe condition on these products, and doing the actions specified in those instructions. We are issuing this AD to address the unsafe condition on these products.", 2018-02350,https://www.federalregister.gov/documents/2018/02/07/2018-02350/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02350.pdf,02/07/2018
Airworthiness Directives; Airbus Airplanes,Rule,Transportation Department; Federal Aviation Administration,"We are adopting a new airworthiness directive (AD) for certain Airbus Model A330-202, -203, -223, and -243 airplanes; and Model A340- 211, -212, -311, and -313 airplanes. This AD requires contacting the FAA to obtain instructions for addressing the unsafe condition on these products, and doing the actions specified in those instructions. This AD was prompted by a report of a hard contact that was found between the constant speed motor/generator feeder line route 6G/6E and the optional cabin temperature control pipe on the upper shell between certain frames. We are issuing this AD to address the unsafe condition on these products.", 2018-02354,https://www.federalregister.gov/documents/2018/02/07/2018-02354/airworthiness-directives-airbus-airplanes,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02354.pdf,02/07/2018
Annual Update to Fee Schedule for the Use of Government Lands by Hydropower Licensees; Correction,Rule,Energy Department; Federal Energy Regulatory Commission,"This document contains corrections to the final rule (RM11-6- 000) which published in the Federal Register on Tuesday, March 7, 2017 (82 FR 12717). The Final Rule provided the annual update to the fee schedule in Appendix A to Part 11, which lists per-acre rental fees by county (or other geographic area) for use of government lands by hydropower licensees and updated Appendix A to Part 11 with the fee schedule of per-acre rental fees by county (or other geographic area) from October 1, 2016, through September 30, 2017 (Fiscal Year 2017).", 2018-02412,https://www.federalregister.gov/documents/2018/02/07/2018-02412/annual-update-to-fee-schedule-for-the-use-of-government-lands-by-hydropower-licensees-correction,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02412.pdf,02/07/2018
"Special Local Regulation; Black Warrior River, Tuscaloosa, AL",Rule,Homeland Security Department; Coast Guard,"The Coast Guard will enforce a special local regulation on the Black Warrior River extending the entire width of the channel from mile marker 339.0 to mile marker 341.5 in Tuscaloosa, AL on March 24, 2018, to provide for the safety of life on navigable waterways during the Rowing Competition marine event. Our regulation for Recurring Marine Events in Captain of the Port Sector Mobile Zone identifies the regulated area for this rowing event. During the enforcement period, no vessel may transit this regulated area without approval from the Captain of the Port Sector Mobile or a designated representative.", 2018-02425,https://www.federalregister.gov/documents/2018/02/07/2018-02425/special-local-regulation-black-warrior-river-tuscaloosa-al,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02425.pdf,02/07/2018
Isoxaben; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of isoxaben in or on apple, the bushberry subgroup 13-07B, the tree nut group 14-12, and the small vine climbing fruit (except fuzzy kiwifruit) subgroup 13-07F. Interregional Research Project Number 4 (IR-4) requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-02346,https://www.federalregister.gov/documents/2018/02/07/2018-02346/isoxaben-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02346.pdf,02/07/2018
Fomesafen; Pesticide Tolerances,Rule,Environmental Protection Agency,"This regulation establishes tolerances for residues of fomesafen in or on the tuberous and corm vegetable subgroup 1C, the legume vegetable group 6, and the low growing berry subgroup 13-07G (except cranberry). Interregional Research Project Number 4 (IR-4) requested these tolerances under the Federal Food, Drug, and Cosmetic Act (FFDCA).", 2018-02344,https://www.federalregister.gov/documents/2018/02/07/2018-02344/fomesafen-pesticide-tolerances,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02344.pdf,02/07/2018
Additions to List of Categorical Non-Waste Fuels: Other Treated Railroad Ties,Rule,Environmental Protection Agency,"The Environmental Protection Agency (EPA) is issuing amendments to the Non-Hazardous Secondary Materials regulations, which generally established standards and procedures for identifying whether non-hazardous secondary materials are solid wastes when used as fuels or ingredients in combustion units. In February 2013, the EPA listed particular non-hazardous secondary materials as ``categorical non-waste fuels'' provided certain conditions are met. This final rule adds the following other treated railroad ties (OTRT) to the categorical non- waste fuel list: Processed creosote-borate, copper naphthenate and copper naphthenate-borate treated railroad ties, under certain conditions depending on the chemical treatment.", 2018-02337,https://www.federalregister.gov/documents/2018/02/07/2018-02337/additions-to-list-of-categorical-non-waste-fuels-other-treated-railroad-ties,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02337.pdf,02/07/2018
Identification and Listing of Hazardous Waste,Rule,Environmental Protection Agency,"", 2018-02518,https://www.federalregister.gov/documents/2018/02/07/2018-02518/identification-and-listing-of-hazardous-waste,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02518.pdf,02/07/2018
Identification and Listing of Hazardous Waste,Rule,Environmental Protection Agency,"", 2018-02513,https://www.federalregister.gov/documents/2018/02/07/2018-02513/identification-and-listing-of-hazardous-waste,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02513.pdf,02/07/2018
Voluntary Consensus Standards Update; Formaldehyde Emission Standards for Composite Wood Products,Rule,Environmental Protection Agency,"EPA is publishing this final rule to revise the formaldehyde standards for composite wood products regulations . The revision updates the incorporation by reference of multiple voluntary consensus standards that have been updated, superseded, or withdrawn, and provides a technical correction to allow panel producers to correlate their approved quality control test method to the ASTM E1333-14 test chamber, or, upon showing equivalence, the ASTM D6007-14 test chamber.", 2018-02144,https://www.federalregister.gov/documents/2018/02/07/2018-02144/voluntary-consensus-standards-update-formaldehyde-emission-standards-for-composite-wood-products,https://www.gpo.gov/fdsys/pkg/FR-2018-02-07/pdf/2018-02144.pdf,02/07/2018
